Julian Day,Ross,King Hakon,East Antarctica,Weddell,Bellinghausen
181,3.8882456736338,2.72928691202764,2.2709035004868,3.44892764580326,1.02869010746024
182,3.91259447885755,2.76777915213104,2.29019682470271,3.46536851249365,1.03303620481502
183,3.92866985118425,2.80546500531583,2.31236404228522,3.47840011899414,1.02343192310289
184,3.92781206669178,2.86022294941235,2.34379803141842,3.49124284300914,1.02678986329181
185,3.93809327793553,2.91457724984618,2.35590420876298,3.51400970990181,1.04683213378877
186,3.94030333531333,2.96655745078399,2.36861141518776,3.53600674275056,1.05681239972904
187,3.9603991094902,3.02933513195277,2.37917728713985,3.55457307559397,1.06189930441142
188,3.97198198923627,3.07694380568919,2.39323189184389,3.5670761904016,1.06404188906429
189,3.98176795796866,3.12535576485212,2.41203708756291,3.57704490696751,1.07963231623699
190,4.00081039567433,3.16639567316409,2.42476234047923,3.57836376617999,1.10135936756114
191,4.01074366084038,3.23887593454841,2.43583332532773,3.58064971564972,1.12532102786901
192,4.02859343373268,3.29585342540035,2.44050983768661,3.58280520836913,1.13294143810531
193,4.05520727776338,3.32507245810421,2.45914275650521,3.58930739805184,1.14735734969297
194,4.07548032571766,3.33775834239639,2.46777370672358,3.59297001563447,1.16270790799844
195,4.08921765579596,3.37244125043431,2.48032308318538,3.5956982695453,1.17407927509783
196,4.10265550609517,3.42164097213111,2.49267001949537,3.59299544969555,1.1826402027004
197,4.11502552784294,3.46697158355555,2.50268091583903,3.59257339573757,1.19037416196603
198,4.13125718138175,3.5014575309607,2.51687084562186,3.60639971255908,1.20223474653539
199,4.15410807450967,3.53319903742756,2.53459121678264,3.61773555089653,1.2035021857365
200,4.17497563584654,3.56270501461552,2.55675967312899,3.63801459714524,1.20762039432249
201,4.18312122568515,3.58930302215067,2.57604570505795,3.65352205973555,1.2106784505471
202,4.20214643270749,3.61725676600018,2.58431554753235,3.67470196042655,1.20482279468633
203,4.23173036240933,3.65986346388584,2.58630309902835,3.69242366532207,1.1975905597073
204,4.24462219009009,3.68441957599437,2.59017046266177,3.70740189089866,1.20252822359035
205,4.26566524263364,3.71199458476195,2.60140519797273,3.72211148555373,1.20255840772496
206,4.28292363060539,3.77285890885511,2.60528813049438,3.73147101663783,1.20455467787782
207,4.29521417209961,3.8295448253467,2.59683353037368,3.73664159837303,1.2077614549834
208,4.3125172528719,3.86313069320252,2.6022009939593,3.74671663971178,1.20788577484269
209,4.33243760326847,3.89147472769312,2.61759922928078,3.76393080325974,1.19857642843901
210,4.35577256094966,3.93026183628528,2.63928871733557,3.78277991598913,1.19982321238148
211,4.36891817830466,3.97863115547534,2.63963065156555,3.79810109276881,1.20938453753264
212,4.36915950990143,4.02678843485244,2.65539521173226,3.80843084822839,1.21920413075601
213,4.3777359574771,4.07451871336952,2.66665215750072,3.81669235150238,1.22042340603257
214,4.39449001481352,4.10605104665743,2.67124514966431,3.82715340671256,1.22215712721095
215,4.4028292122953,4.14457530114088,2.67313838451848,3.83398477500972,1.23526268003556
216,4.41722263172917,4.1713442870431,2.67616307421812,3.84278424755932,1.23508956550905
217,4.4441308327252,4.20125380607668,2.68433162982689,3.86234940960619,1.24282803376498
218,4.46986498929232,4.24175647455389,2.7074859367578,3.87688798797191,1.2417453253652
219,4.49760016939964,4.28243320100896,2.73419543420825,3.88064520229967,1.24490257943636
220,4.52396899125961,4.3273601482412,2.75492212187044,3.8914581683016,1.23717819756238
221,4.53651181132334,4.34821655203184,2.78375094266606,3.89983306924452,1.23921457649889
222,4.54193292538152,4.37584297653211,2.81364236011829,3.90767293281724,1.23727025726842
223,4.54523526709538,4.40740885758984,2.84372699168579,3.91828798832887,1.24324028371183
224,4.54008031241578,4.43261701206962,2.85200998716918,3.91591453436799,1.25403634038261
225,4.54442214693361,4.46623760513307,2.85982608545338,3.91408396131943,1.27630916598398
226,4.54504749396364,4.49789861979755,2.87049553829618,3.92588467719804,1.28757648780335
227,4.54949730814436,4.52951246901299,2.88246190368,3.93080180915471,1.30484182071377
228,4.56290387012769,4.55003250547106,2.88210371821145,3.94126257832223,1.32830557804399
229,4.56760319345212,4.58624731857371,2.87745943695766,3.94543201227498,1.33941422903559
230,4.57640538024892,4.62822362347284,2.8765692960602,3.94160091193704,1.33208317363388
231,4.5917258366323,4.66352631617794,2.87101838900881,3.93775935797587,1.33396987238149
232,4.60900171331493,4.69669690434321,2.86538176291046,3.93664484166507,1.34260953282509
233,4.63195696756708,4.70915870877089,2.87034629297951,3.95157892058748,1.32672191691852
234,4.64300150168681,4.73162368394972,2.87977430527034,3.96395239391628,1.31579880635328
235,4.65762828252813,4.75226654293441,2.89424786985039,3.9754027606422,1.29311519510364
236,4.6659515558821,4.79115062589423,2.90977677829351,3.98093456904171,1.28608256847662
237,4.6910813737044,4.80864715120715,2.92519991774678,3.99624254797975,1.28263342983246
238,4.70718806291628,4.84801055774583,2.93075527544284,4.00950628774518,1.27983794773804
239,4.7150326540381,4.89509654605467,2.93717067429559,4.0011035325352,1.2732174241352
240,4.71713464252292,4.9209099102216,2.94331551924786,3.98576419798717,1.28243300990273
241,4.71983885797183,4.9530120770731,2.94803501124864,3.97186339047948,1.2785975399916
242,4.72210926975491,4.97185808548538,2.95979355108609,3.97085571462202,1.28774991940449
243,4.73857888475597,4.98935549675838,2.98473447114839,3.97039178746918,1.2878525655739
244,4.75155649305199,5.00089696108755,2.99741575748255,3.96329815042949,1.29725369788955
245,4.75365512697046,5.03665669946954,3.00362162879088,3.95449615960455,1.31531263545863
246,4.75307146291019,5.07018423286169,3.01302729825256,3.93824763442224,1.33875854943562
247,4.74057643423517,5.10894528632559,3.01139456172042,3.92076020124548,1.35505176758425
248,4.70878040884205,5.1385666561793,3.01394226434703,3.90541449298728,1.37504556935016
249,4.68693877794353,5.15685081350197,3.03519307949841,3.89663625342718,1.38840054009944
250,4.66636722137498,5.16933101437494,3.05227257637838,3.89045216929119,1.4085133096981
251,4.65435157212839,5.17905690523976,3.06785021535699,3.88712230187293,1.41486627034304
252,4.66265372596089,5.18217486541131,3.07800063455744,3.89260194245452,1.42877204096872
253,4.66492098356027,5.17146086053659,3.08389763999058,3.92651418463121,1.43341957298716
254,4.68287864431003,5.17126237687606,3.09899487311284,3.9508757105967,1.44263175863372
255,4.68702094781542,5.174572533566,3.1022294107428,3.97486807668298,1.44856697342802
256,4.6972013841763,5.18503343574067,3.09257935386855,3.99048194358807,1.45321664080282
257,4.70765781893313,5.20724394716306,3.08987661507578,4.00119728535284,1.43864799771042
258,4.71754129584913,5.23283457219538,3.07444181767823,3.99889866641671,1.43254263744873
259,4.72862945572826,5.25424129042424,3.06959073305815,4.01447916168805,1.429612871513
260,4.74010454812618,5.28832787317495,3.05862049527414,3.9995148865217,1.4135938837265
261,4.76025066980074,5.30890614938367,3.05247141607127,3.99206729352797,1.40871383392219
262,4.76754941461921,5.3219008082387,3.06017145242615,3.98599188298765,1.4112614799047
263,4.77698568979211,5.34008260828677,3.04959329817089,3.97693505574697,1.41529106570908
264,4.77103741258456,5.35138827032535,3.07037941062343,3.97265206236943,1.42024439256777
265,4.76558510133102,5.37508809250742,3.07608350551874,3.97827490015886,1.43080236618978
266,4.75761919453991,5.38830896055743,3.07990878161258,3.98611749170815,1.43574900875834
267,4.75493241868221,5.40301120169644,3.09776593689045,3.98620253544126,1.43899649428958
268,4.76030627143412,5.42099681450228,3.11154869869433,3.98451687276636,1.4396941941911
269,4.76956891982686,5.43588162716027,3.11910699455697,3.99029425790107,1.42723574726065
270,4.77617350286018,5.45500988175169,3.11735853823555,3.98910418960392,1.41864969496036
271,4.77901393076945,5.47248376577916,3.11890522062515,3.98084075401328,1.4128267832835
272,4.78618256400084,5.48344817526443,3.11600778365998,3.97524634086014,1.41006044633221
273,4.80259657964699,5.50107245107229,3.10831537217299,3.96329519073726,1.395923942841
274,4.81161108025932,5.5049922280197,3.10640796681445,3.95785937178197,1.38805725477156
275,4.80956620159402,5.51125983666563,3.11095875700265,3.96060370944363,1.3876884077646
276,4.80396033216228,5.51729458766121,3.10510072687939,3.96245553147442,1.39179961282266
277,4.81360731793434,5.52766596176217,3.10157653132295,3.95744935276919,1.38131446291718
278,4.80770959075465,5.5337467170935,3.10680512345389,3.95087401200745,1.37547777233752
279,4.80801771044317,5.53465262388476,3.1212840993545,3.95262909837197,1.37217759323966
280,4.81967007748607,5.54493755993411,3.13231950144798,3.94872484607109,1.37442433841364
281,4.82685955216058,5.56836580920536,3.14068965167696,3.9446287219712,1.36830918045644
282,4.84059615974286,5.58216843305013,3.13345396089281,3.93525629221451,1.36327173215847
283,4.84012924355112,5.59338802824122,3.13695896363321,3.92935999269109,1.35662624858919
284,4.85559876661476,5.6162858753521,3.12086503204835,3.91459780629769,1.33776405315764
285,4.86297304351304,5.63083286908653,3.11423934141328,3.9218036161671,1.32378193170235
286,4.86402720907154,5.63532466607148,3.12028666745168,3.91592099329045,1.32437758064422
287,4.86113600424968,5.64122840458016,3.1312769364539,3.90445790101457,1.32138555687811
288,4.85918766917233,5.65937552101059,3.13108176961571,3.89373168580506,1.31494185063156
289,4.85453827205773,5.67152671849551,3.12547294984795,3.88581514370347,1.30643348448353
290,4.85576552482929,5.67842794968299,3.12166619096743,3.87760534230348,1.29727860092265
291,4.85687859162048,5.69618619404378,3.11671521624639,3.87299759659593,1.28374266190514
292,4.85203680016808,5.69553548759217,3.10907984924792,3.87007866192065,1.2752301554829
293,4.84749671023954,5.68873810508855,3.11422615093286,3.86313563358214,1.27189986450981
294,4.84314324267093,5.67999707761875,3.12342846105743,3.85319879567396,1.27312727256712
295,4.84325513143938,5.67513435358476,3.12164488630327,3.84889693121626,1.24839523310333
296,4.84265544950324,5.67667726318744,3.13008741779186,3.82984970130019,1.24343234068782
297,4.84417885005048,5.67886150408404,3.14575403844885,3.8172941080081,1.23833710770261
298,4.84826682514252,5.67052410435993,3.14023151099116,3.81462060286328,1.23436863740776
299,4.84228806150799,5.65898422486661,3.13223740542418,3.80012060351239,1.23926249574761
300,4.83180027825228,5.64448536130136,3.13886599936759,3.78622005677585,1.23618339147935
301,4.8338974288584,5.62825204089344,3.13594301962805,3.77524003512095,1.22868568349911
302,4.82239670785737,5.63361066031965,3.12937011260421,3.75402588837797,1.22894838654663
303,4.81946574883023,5.63918939306162,3.11148402125446,3.74030654883339,1.22599685066731
304,4.83037021101735,5.64050869419495,3.10876442501258,3.72282639900618,1.22388147759242
305,4.84050817861317,5.63758787411411,3.09425994120522,3.69835023701085,1.22094223346837
306,4.83673140763723,5.63316793668575,3.07999465087265,3.69089742820617,1.22691998059814
307,4.82927935238887,5.62780983087246,3.06496808931655,3.67981850746474,1.23785315378086
308,4.82081950456218,5.61229795268877,3.05552637231164,3.67297128284389,1.24218675418171
309,4.81065477654591,5.60326817511096,3.03715391577998,3.66606675012263,1.24422636879342
310,4.80093084604232,5.59124836729372,3.02654148554339,3.6627353445333,1.23307228011664
311,4.78727994043818,5.57466863370257,3.01164546289915,3.65132563803524,1.22783198221894
312,4.76561178891968,5.56345102381107,3.0007423215292,3.63675451935616,1.2362048187956
313,4.73692061076312,5.55412407442806,2.98939618243682,3.62625030227995,1.24472093250378
314,4.71292370456861,5.53923286392384,2.97674995740629,3.62400129987061,1.2420747782306
315,4.6993082322773,5.51411634530861,2.96301352544183,3.62335944771586,1.24244807855048
316,4.69312191068711,5.49149503431114,2.947779231107,3.61663079239217,1.24185007162019
317,4.68771345510279,5.47002479802231,2.93896106303323,3.61408603845083,1.2379049723076
318,4.68084939549558,5.44030418367006,2.91947027705499,3.60583268383086,1.22743551898178
319,4.66414661836034,5.41902728375559,2.9139625264855,3.60606116396507,1.21067748699312
320,4.65965307087025,5.39127054213306,2.88837395485739,3.60680961062923,1.1968357552159
321,4.66140451105147,5.37322831250061,2.86325368543507,3.60216627947607,1.18874877312497
322,4.65236968142232,5.3588734941353,2.83528364903967,3.60039342221263,1.18960556171944
323,4.6376570427065,5.33976453384561,2.79657968338765,3.59435179635698,1.18634594076202
324,4.62997625098174,5.32535814504788,2.77409645769886,3.58860672103701,1.18197241335212
325,4.61613293322639,5.3132155985368,2.74679255227418,3.57587189802335,1.17039619999806
326,4.60707621319422,5.3006558804733,2.71964059135313,3.56538204571566,1.15777636373423
327,4.59933523959817,5.27424938899256,2.70423723175426,3.55769879480631,1.14999122861335
328,4.59399618927795,5.25450981424272,2.67728108144047,3.54290466087534,1.14309318816348
329,4.58706311009625,5.24205848202912,2.64218558665965,3.53286719369047,1.12792412034798
330,4.57404951942701,5.2206958320348,2.60886318478909,3.52909770343849,1.11130861942821
331,4.56750519479853,5.19340260737474,2.57612186116646,3.53166747215445,1.09590045415283
332,4.56595597486187,5.15754691763837,2.56102622064206,3.51991724474056,1.07213560629356
333,4.54949227343477,5.12788442526021,2.52966088825872,3.51603009174873,1.05726097029752
334,4.54165283153961,5.10294646252005,2.50376051791767,3.50491523128088,1.04500305915349
335,4.53139417966002,5.0749176436396,2.46813700280515,3.4864266852876,1.03405538607817
336,4.52464899532384,5.04145367416738,2.42781305375435,3.46644186510773,1.03034612152901
337,4.50777143558804,5.00542695177869,2.40330035446494,3.4556394282708,1.02294891425042
338,4.48944533791775,4.96131488849321,2.35939061650358,3.44768361805661,1.00954730844056
339,4.46501860870423,4.92210714250135,2.29809952432556,3.43343412883577,0.99508719310364
340,4.44692627671027,4.86537414915052,2.25119610520624,3.42592860304962,0.987057583942136
341,4.41498770674341,4.8175551148562,2.20998648451131,3.41607992795237,0.97917931099549
342,4.38652424105603,4.77749646262824,2.16576383071251,3.39708742426312,0.971695308810644
343,4.35355995633582,4.72486151864797,2.11949008032588,3.37877013380675,0.958090887883541
344,4.32666418466787,4.68135444483736,2.07517570394557,3.36756348976944,0.948569844132673
345,4.29307091707943,4.63111294249285,2.02383731549044,3.35499226078506,0.944377257446298
346,4.25398416991221,4.58246118184509,1.98528428084421,3.33509135970442,0.938733013870505
347,4.21884775939047,4.5217847056667,1.94403194640531,3.32307183803898,0.933157596969082
348,4.17405904841956,4.46046805413606,1.90403166331064,3.30851014408378,0.926885374344036
349,4.1308855474865,4.38090797932157,1.86641567045253,3.29570508890074,0.918657623191552
350,4.09070309373808,4.30533047507731,1.82485781981273,3.27661863013662,0.912282387352862
351,4.04892440490015,4.23957418640457,1.77239073935564,3.26611576586139,0.904402293360557
352,4.0075956133815,4.17465857877334,1.73071659564659,3.24674605821627,0.897848477452853
353,3.95834734551326,4.1073201699947,1.6912680128717,3.23469377357038,0.887281943461688
354,3.90653370995411,4.02462567853393,1.65119933175538,3.2231825760437,0.870904570595198
355,3.86033593407684,3.93887018340121,1.62017264185995,3.20697999037188,0.863910413701857
356,3.82719489681069,3.85311425344178,1.56437742962468,3.20659388467027,0.8552941863349
357,3.77634482218009,3.75701326416772,1.52183860996594,3.18777213902597,0.841381326248493
358,3.72663523916634,3.64042732569485,1.49698547594157,3.16785909316195,0.823732067505845
359,3.68765829642538,3.54047581265596,1.46736372900727,3.15190010775122,0.805897454513086
360,3.6435229267711,3.44783468666984,1.43434038813549,3.13583180849402,0.78486443998835
361,3.59057545420272,3.33525268312364,1.41203177896942,3.1192987339998,0.767699800645579
362,3.550181121129,3.21799913900393,1.39167717722603,3.10529713764216,0.758571008175329
363,3.4992500560814,3.10177597662091,1.36261700289375,3.09465110655076,0.741968845206099
364,3.4494342555435,2.97690642421534,1.33671837804013,3.06770309717103,0.726962346794689
365,3.39965173409683,2.85014552230644,1.31184498926237,3.05024252293281,0.712816532519175
